Coin,Date,Open,High,Low,Close,Market Cap,Volume,LogReturn,RealizedVol,H-L,H-PC,L-PC,TR,ATR,garch_vol
Dogecoin,2025-09-04 00:00:00,0.22060869712158182,0.22060869712158182,0.22060869712158182,0.22060869712158182,33255648476.04051,1644323428.7362218,,,0.0,,,0.0,,
Dogecoin,2025-09-05 00:00:00,0.21248433246322776,0.21248433246322776,0.21248433246322776,0.21248433246322776,32048275139.63678,1348159815.400276,-0.037522274829274026,,0.0,0.00812436465835406,0.00812436465835406,0.00812436465835406,,0.04707876105385536
Dogecoin,2025-09-06 00:00:00,0.21790522280347202,0.21790522280347202,0.21790522280347202,0.21790522280347202,32875780028.216713,2080964319.0678818,0.02519195441078364,,0.0,0.005420890340244261,0.005420890340244261,0.005420890340244261,,0.04729838921367567
Dogecoin,2025-09-07 00:00:00,0.2160115789297136,0.2160115789297136,0.2160115789297136,0.2160115789297136,32608992087.21966,1109021902.7686205,-0.008728198068797413,,0.0,0.0018936438737584271,0.0018936438737584271,0.0018936438737584271,,0.047412544492555095
Dogecoin,2025-09-08 00:00:00,0.22849209307593296,0.22849209307593296,0.22849209307593296,0.22849209307593296,34458314811.968834,1803098275.17244,0.05616959372563267,,0.0,0.012480514146219368,0.012480514146219368,0.012480514146219368,,0.04728270587136593
Dogecoin,2025-09-09 00:00:00,0.24204451984067996,0.24204451984067996,0.24204451984067996,0.24204451984067996,36577754981.82949,3499691101.119174,0.057620069391645615,,0.0,0.013552426764746994,0.013552426764746994,0.013552426764746994,,0.04802729149056148
Dogecoin,2025-09-10 00:00:00,0.24093291427061306,0.24093291427061306,0.24093291427061306,0.24093291427061306,36350917047.21883,3983679513.3099904,-0.00460314480291945,,0.0,0.001111605570066898,0.001111605570066898,0.001111605570066898,,0.04853389603955693
Dogecoin,2025-09-11 00:00:00,0.24543876456428945,0.24543876456428945,0.24543876456428945,0.24543876456428945,37030135377.325455,2768174631.6824803,0.01852895389349292,,0.0,0.0045058502936763944,0.0045058502936763944,0.0045058502936763944,,0.04799843337241227
Dogecoin,2025-09-12 00:00:00,0.25568309955896135,0.25568309955896135,0.25568309955896135,0.25568309955896135,38606584437.57269,3698334549.8680463,0.04089130069878946,,0.0,0.010244334994671894,0.010244334994671894,0.010244334994671894,,0.04777881438946483
Dogecoin,2025-09-13 00:00:00,0.27551364279954654,0.27551364279954654,0.27551364279954654,0.27551364279954654,41560744374.04719,4346151545.9657545,0.07469836220030275,,0.0,0.019830543240585197,0.019830543240585197,0.019830543240585197,,0.04798118212748764
Dogecoin,2025-09-14 00:00:00,0.28938440733977444,0.28938440733977444,0.28938440733977444,0.28938440733977444,43675899265.001114,8814134295.680807,0.04911878596718222,,0.0,0.013870764540227898,0.013870764540227898,0.013870764540227898,,0.04902872809929825
Dogecoin,2025-09-15 00:00:00,0.2784558102769998,0.2784558102769998,0.2784558102769998,0.2784558102769998,42023527524.17705,5536012339.200093,-0.03849655715937052,,0.0,0.010928597062774659,0.010928597062774659,0.010928597062774659,,0.048953921487449946
Dogecoin,2025-09-16 00:00:00,0.2685387946986924,0.2685387946986924,0.2685387946986924,0.2685387946986924,40481930858.13581,5596117361.866423,-0.03626398603300446,,0.0,0.009917015578307375,0.009917015578307375,0.009917015578307375,,0.04850794844366802
Dogecoin,2025-09-17 00:00:00,0.2696531218328301,0.2696531218328301,0.2696531218328301,0.2696531218328301,40724280359.04452,4041455928.527943,0.004141008782472618,,0.0,0.0011143271341376715,0.0011143271341376715,0.0011143271341376715,0.008071062728412222,0.04819096410022971
Dogecoin,2025-09-18 00:00:00,0.282117441910369,0.282117441910369,0.282117441910369,0.282117441910369,42573398342.37777,4796448210.873294,0.045187045849791496,,0.0,0.012464320077538948,0.012464320077538948,0.012464320077538948,0.008961371305379289,0.047797413364870554
Dogecoin,2025-09-19 00:00:00,0.2787643266477094,0.2787643266477094,0.2787643266477094,0.2787643266477094,42069107470.46425,4321656784.85898,-0.011956727418312284,,0.0,0.003353115262659634,0.003353115262659634,0.003353115262659634,0.0086205677771154,0.048083426491035926
Dogecoin,2025-09-20 00:00:00,0.26530671371919323,0.26530671371919323,0.26530671371919323,0.26530671371919323,40032519025.96664,3277904141.6950765,-0.04948015053474524,,0.0,0.01345761292851616,0.01345761292851616,0.01345761292851616,0.009194619390563393,0.04771890784596619
Dogecoin,2025-09-21 00:00:00,0.26755567404153896,0.26755567404153896,0.26755567404153896,0.26755567404153896,40392731465.23334,1792202405.1960874,0.008441104974231783,,0.0,0.0022489603223457277,0.0022489603223457277,0.0022489603223457277,0.009219999136891059,0.04790504122084851
Dogecoin,2025-09-22 00:00:00,0.2613348265545181,0.2613348265545181,0.2613348265545181,0.2613348265545181,39469421979.68826,1734698906.3081462,-0.023525226416129152,,0.0,0.006220847487020842,0.006220847487020842,0.006220847487020842,0.00877288008980545,0.0476360799145739
Dogecoin,2025-09-23 00:00:00,0.24128386887273082,0.24128386887273082,0.24128386887273082,0.24128386887273082,36450831846.15457,5203576972.387224,-0.07982832604731704,,0.0,0.0200509576817873,0.0200509576817873,0.0200509576817873,0.009237060869594043,0.04749635443181889
Dogecoin,2025-09-24 00:00:00,0.23761019733597175,0.23761019733597175,0.23761019733597175,0.23761019733597175,35926678207.284225,2774165344.545794,-0.015342614827006969,,0.0,0.003673671536759071,0.003673671536759071,0.003673671536759071,0.009420065581500627,0.0485480716566063
Dogecoin,2025-09-25 00:00:00,0.2407374057852932,0.2407374057852932,0.2407374057852932,0.2407374057852932,36364461609.58091,3202133565.311215,0.01307523224336364,,0.0,0.0031272084493214614,0.0031272084493214614,0.0031272084493214614,0.009321591164046702,0.048029619473942804
Dogecoin,2025-09-26 00:00:00,0.22239388412703953,0.22239388412703953,0.22239388412703953,0.22239388412703953,33580397207.15773,4145472954.1742296,-0.07925667432205619,,0.0,0.018343521658253675,0.018343521658253675,0.018343521658253675,0.009900104497159687,0.04774838321985939
Dogecoin,2025-09-27 00:00:00,0.2324576489429464,0.2324576489429464,0.2324576489429464,0.2324576489429464,35109246575.3974,2901374244.867177,0.04425799078152518,,0.0,0.010063764815906873,0.010063764815906873,0.010063764815906873,0.009202477466825522,0.04868681350151118
Dogecoin,2025-09-28 00:00:00,0.2308267057962403,0.2308267057962403,0.2308267057962403,0.2308267057962403,34891694710.61898,1270819090.2145033,-0.007040815721879767,,0.0,0.0016309431467061153,0.0016309431467061153,0.0016309431467061153,0.008328204510145393,0.04862773374736549
Dogecoin,2025-09-29 00:00:00,0.2373584240120973,0.2373584240120973,0.2373584240120973,0.2373584240120973,35868313143.92856,1503357189.300699,0.027904098678908154,,0.0,0.006531718215857019,0.006531718215857019,0.006531718215857019,0.008014141735365563,0.04805940507243364
Dogecoin,2025-09-30 00:00:00,0.23517093556073534,0.23517093556073534,0.23517093556073534,0.23517093556073534,35551798520.39877,2294600863.467682,-0.009258701215615965,,0.0,0.002187488451361963,0.002187488451361963,0.002187488451361963,0.007462032654869462,0.04793458325791271
Dogecoin,2025-10-01 00:00:00,0.2327703853015738,0.2327703853015738,0.2327703853015738,0.2327703853015738,35172909747.73517,2028125144.741923,-0.010260138231072979,,0.0,0.0024005502591615546,0.0024005502591615546,0.0024005502591615546,0.00755390573522831,0.04761721396722487
Dogecoin,2025-10-02 00:00:00,0.24806693017750128,0.24806693017750128,0.24806693017750128,0.24806693017750128,37470683028.53003,2779083637.1088796,0.06364609264058614,,0.0,0.015296544875927492,0.015296544875927492,0.015296544875927492,0.0077562075065417775,0.047416219164951076
Dogecoin,2025-10-03 00:00:00,0.2617674571494343,0.2617674571494343,0.2617674571494343,0.2617674571494343,39504530110.505844,3461397003.0761466,0.05375795200536534,,0.0,0.013700526971932997,0.013700526971932997,0.013700526971932997,0.008495308342918447,0.048322592435663766
Dogecoin,2025-10-04 00:00:00,0.2585990689382798,0.2585990689382798,0.2585990689382798,0.2585990689382798,39150786619.10633,3163596710.6928363,-0.01217767556942233,0.785165549583076,0.0,0.0031683882111545048,0.0031683882111545048,0.0031683882111545048,0.007760363720249757,0.04861869091416713
Dogecoin,2025-10-05 00:00:00,0.25088714295062026,0.25088714295062026,0.25088714295062026,0.25088714295062026,37926155713.5251,1913004411.6609137,-0.0302756575986802,0.7805851102060845,0.0,0.007711925987659518,0.007711925987659518,0.007711925987659518,0.008150575553486457,0.04806331770718514
Dogecoin,2025-10-06 00:00:00,0.25296284027536836,0.25296284027536836,0.25296284027536836,0.25296284027536836,38276799495.93508,3110470554.8030787,0.008239393218939116,0.7774461687992158,0.0,0.0020756973247481048,0.0020756973247481048,0.0020756973247481048,0.007854493399038404,0.04783335868024907
Dogecoin,2025-10-07 00:00:00,0.2663063497515599,0.2663063497515599,0.2663063497515599,0.2663063497515599,40286449215.784775,3799101519.920578,0.05140473533176639,0.7922612231661516,0.0,0.013343509476191562,0.013343509476191562,0.013343509476191562,0.007375389955781565,0.047589029882527736
Dogecoin,2025-10-08 00:00:00,0.2474019998363525,0.2474019998363525,0.2474019998363525,0.2474019998363525,37412345062.14425,3858405947.0936546,-0.07363279355133025,0.8197174106973608,0.0,0.018904349915207425,0.018904349915207425,0.018904349915207425,0.008463295554242162,0.0480969969968321
Dogecoin,2025-10-09 00:00:00,0.2554779705215659,0.2554779705215659,0.2554779705215659,0.2554779705215659,38655239791.687355,2833194614.214027,0.0321216415372668,0.8028476736854777,0.0,0.008075970685213402,0.008075970685213402,0.008075970685213402,0.008816778571091586,0.04873285321233766
Dogecoin,2025-10-10 00:00:00,0.24844379648914036,0.24844379648914036,0.24844379648914036,0.24844379648914036,37569869673.972694,2920843495.681609,-0.027919535989595828,0.8092819817592372,0.0,0.007034174032425539,0.007034174032425539,0.007034174032425539,0.008008968026389576,0.04842953692095636
Dogecoin,2025-10-11 00:00:00,0.19398560680787477,0.19398560680787477,0.19398560680787477,0.19398560680787477,29363865692.185787,8100992365.578244,-0.24743268428729093,1.1825206007150166,0.0,0.05445818968126559,0.05445818968126559,0.05445818968126559,0.0111799983739152,0.0480432721524912
Dogecoin,2025-10-12 00:00:00,0.18563301824171755,0.18563301824171755,0.18563301824171755,0.18563301824171755,28084908607.39155,6261439168.809738,-0.04401226005997712,1.1755447154990166,0.0,0.008352588566157226,0.008352588566157226,0.008352588566157226,0.011660115903875992,0.05917773416130108
Dogecoin,2025-10-13 00:00:00,0.20753659744853606,0.20753659744853606,0.20753659744853606,0.20753659744853606,31345487239.03009,4841592543.587542,0.11153599282575355,1.2155571392210922,0.0,0.021903579206818513,0.021903579206818513,0.021903579206818513,0.012758105974658956,0.05535844998359894
Dogecoin,2025-10-14 00:00:00,0.21394989838012946,0.21394989838012946,0.21394989838012946,0.21394989838012946,32374799370.765778,4517341896.36684,0.030434170527752973,1.2059362906384303,0.0,0.006413300931593396,0.006413300931593396,0.006413300931593396,0.013059949723246917,0.0551412881751789
Dogecoin,2025-10-15 00:00:00,0.20468099791201283,0.20468099791201283,0.20468099791201283,0.20468099791201283,30986175598.735664,4523252918.613466,-0.044289208493551446,1.2078228445603356,0.0,0.009268900468116625,0.009268900468116625,0.009268900468116625,0.013550546166743708,0.05259535226543909
Dogecoin,2025-10-16 00:00:00,0.196125970301963,0.196125970301963,0.196125970301963,0.196125970301963,29692979906.518795,2627147443.7439065,-0.042695500993008596,1.209772381587876,0.0,0.008555027610049837,0.008555027610049837,0.008555027610049837,0.013069009219181017,0.050960852420854276
Dogecoin,2025-10-17 00:00:00,0.1882065213549952,0.1882065213549952,0.1882065213549952,0.1882065213549952,28520346231.548283,3241355827.074683,-0.04121728065951903,1.2132159000151892,0.0,0.007919448946967805,0.007919448946967805,0.007919448946967805,0.012656075074540645,0.04986770671017923
Dogecoin,2025-10-18 00:00:00,0.18491410819207602,0.18491410819207602,0.18491410819207602,0.18491410819207602,28017566647.82695,3111350004.410424,-0.017648440522309197,1.1956160668896338,0.0,0.003292413162919172,0.003292413162919172,0.003292413162919172,0.012664933999666695,0.049136593107755464
Dogecoin,2025-10-19 00:00:00,0.18954325759734506,0.18954325759734506,0.18954325759734506,0.18954325759734506,28692773109.21963,1190809147.2150729,0.02472583352968995,1.2032584768056718,0.0,0.00462914940526904,0.00462914940526904,0.00462914940526904,0.012444735672353088,0.04842002199948262
Dogecoin,2025-10-20 00:00:00,0.19520501124976605,0.19520501124976605,0.19520501124976605,0.19520501124976605,29533652475.4517,1874656604.6280694,0.029433075281726343,1.2045121273667485,0.0,0.005661753652420998,0.005661753652420998,0.005661753652420998,0.012700882552901152,0.048121218904404815
Dogecoin,2025-10-21 00:00:00,0.19996595879779044,0.19996595879779044,0.19996595879779044,0.19996595879779044,30284357031.020576,1988836300.0409455,0.024096800014743246,1.2087964315749447,0.0,0.004760947548024391,0.004760947548024391,0.004760947548024391,0.012087842415174925,0.04799665805473976
Dogecoin,2025-10-22 00:00:00,0.19449991155015053,0.19449991155015053,0.19449991155015053,0.19449991155015053,29450097902.36554,2606141928.3068,-0.027715437746914522,1.2094875165061492,0.0,0.00546604724763991,0.00546604724763991,0.00546604724763991,0.011127963653205817,0.04784249805760488
Dogecoin,2025-10-23 00:00:00,0.19001323956155677,0.19001323956155677,0.19001323956155677,0.19001323956155677,28767067809.38771,2371226307.507437,-0.023337956667641963,1.184132856327227,0.0,0.00448667198859376,0.00448667198859376,0.00448667198859376,0.010871585174875843,0.047665644221455104
Dogecoin,2025-10-24 00:00:00,0.19477691026790134,0.19477691026790134,0.19477691026790134,0.19477691026790134,29488219173.49132,1629446544.6487563,0.024761102095148216,1.1892385254997742,0.0,0.004763670706344564,0.004763670706344564,0.004763670706344564,0.01070940636587006,0.04751371787543382
Dogecoin,2025-10-25 00:00:00,0.19764132779850196,0.19764132779850196,0.19764132779850196,0.19764132779850196,29926607273.09465,1406384513.7077901,0.01459905849216118,1.189568083492805,0.0,0.002864417530600627,0.002864417530600627,0.002864417530600627,0.0070241369265368475,0.04754356040379148
Dogecoin,2025-10-26 00:00:00,0.1965943046754672,0.1965943046754672,0.1965943046754672,0.1965943046754672,29791835674.394855,1075226620.2515786,-0.0053116740269195245,1.160306114107056,0.0,0.001047023123034757,0.001047023123034757,0.001047023123034757,0.006502310823456671,0.04745079150706049
Dogecoin,2025-10-27 00:00:00,0.20584151036172318,0.20584151036172318,0.20584151036172318,0.20584151036172318,31177195854.827175,1581145815.6572616,0.04596426730252836,1.161216245909355,0.0,0.009247205686255977,0.009247205686255977,0.009247205686255977,0.00559828414341649,0.04730444569378742
Dogecoin,2025-10-28 00:00:00,0.20052168840914944,0.20052168840914944,0.20052168840914944,0.20052168840914944,30389994293.074062,1848345428.0483458,-0.026184092985461926,1.1637531605355629,0.0,0.0053198219525737445,0.0053198219525737445,0.0053198219525737445,0.0055201785020579435,0.04778963491268675
Dogecoin,2025-10-29 00:00:00,0.19376247597702617,0.19376247597702617,0.19376247597702617,0.19376247597702617,29375890794.953537,2597073599.5679064,-0.034289354213340395,1.162046497361482,0.0,0.006759212432123268,0.006759212432123268,0.006759212432123268,0.005340915070915561,0.047617294117339164
Dogecoin,2025-10-30 00:00:00,0.19235527078076486,0.19235527078076486,0.19235527078076486,0.19235527078076486,29154497445.540794,2375728222.566507,-0.007289027445455763,1.162013598600051,0.0,0.0014072051962613075,0.0014072051962613075,0.0014072051962613075,0.004830356327073523,0.047596501787718674
Dogecoin,2025-10-31 00:00:00,0.18266494236534228,0.18266494236534228,0.18266494236534228,0.18266494236534228,27655387152.44982,2891292517.566665,-0.05169047222484364,1.1725499213061146,0.0,0.009690328415422583,0.009690328415422583,0.009690328415422583,0.004956847717677436,0.04739837767459296
Dogecoin,2025-11-01 00:00:00,0.18645789100238466,0.18645789100238466,0.18645789100238466,0.18645789100238466,28270346086.30853,1466701649.803549,0.020551869450920586,1.148764895941185,0.0,0.0037929486370423815,0.0037929486370423815,0.0037929486370423815,0.004992600251543379,0.04774616107534928
Dogecoin,2025-11-02 00:00:00,0.18727035305980386,0.18727035305980386,0.18727035305980386,0.18727035305980386,28385376679.87382,789950913.1850047,0.004347882988410277,1.1272378206304547,0.0,0.0008124620574191943,0.0008124620574191943,0.0008124620574191943,0.004719979726696961,0.04763982102190412
Dogecoin,2025-11-03 00:00:00,0.18638051983144605,0.18638051983144605,0.18638051983144605,0.18638051983144605,28218955647.02002,900673677.7260317,-0.004762921620702521,1.1274505338035952,0.0,0.0008898332283578114,0.0008898332283578114,0.0008898332283578114,0.0043791282678353055,0.0474455317658601
Dogecoin,2025-11-04 00:00:00,0.167088259411484,0.167088259411484,0.167088259411484,0.167088259411484,25336884829.70697,3426878777.3470144,-0.10926821716813023,1.177097021660009,0.0,0.019292260419962043,0.019292260419962043,0.019292260419962043,0.005417079187259423,0.047301144217396576
Dogecoin,2025-11-05 00:00:00,0.16288015004301348,0.16288015004301348,0.16288015004301348,0.16288015004301348,24676012349.410652,4512763314.77479,-0.025507517730866555,1.1751187575885302,0.0,0.0042081093684705195,0.0042081093684705195,0.0042081093684705195,0.005327226481604467,0.049550486291250626
Dogecoin,2025-11-06 00:00:00,0.16736363848179914,0.16736363848179914,0.16736363848179914,0.16736363848179914,25421797393.49717,2113003898.9125488,0.027154266541564883,1.160914156706343,0.0,0.004483488438785654,0.004483488438785654,0.004483488438785654,0.0053269990851896026,0.04874271235737459
Dogecoin,2025-11-07 00:00:00,0.1611765350860604,0.1611765350860604,0.1611765350860604,0.1611765350860604,24434456868.769108,1761191836.4377356,-0.03766866559595094,1.1449081561022656,0.0,0.006187103395738747,0.006187103395738747,0.006187103395738747,0.005428672848717758,0.04836082733903562
Dogecoin,2025-11-08 00:00:00,0.1789825325849445,0.1789825325849445,0.1789825325849445,0.1789825325849445,27158752621.111706,2851625365.5900655,0.10478796226005266,1.2082813063832207,0.0,0.01780599749888412,0.01780599749888412,0.01780599749888412,0.006495928560738008,0.04811620461038399
Dogecoin,2025-11-09 00:00:00,0.17626014280423438,0.17626014280423438,0.17626014280423438,0.17626014280423438,26740900247.53942,2106413764.2230885,-0.01532722989285151,1.2069726229146356,0.0,0.002722389780710127,0.002722389780710127,0.002722389780710127,0.006615597607714819,0.05031713350646533
Dogecoin,2025-11-10 00:00:00,0.17908925000194684,0.17908925000194684,0.17908925000194684,0.17908925000194684,27159758818.996647,1521006933.2410104,0.015923297080224028,0.8579996659519891,0.0,0.002829107197712455,0.002829107197712455,0.002829107197712455,0.006157162001390283,0.0491740895686332
Dogecoin,2025-11-11 00:00:00,0.18201794457446172,0.18201794457446172,0.18201794457446172,0.18201794457446172,27601153911.05326,2095025563.8574345,0.016220993837217382,0.8471190605623796,0.0,0.0029286945725148783,0.0029286945725148783,0.0029286945725148783,0.005986367188528935,0.04850803815822038
Dogecoin,2025-11-12 00:00:00,0.17195486145155725,0.17195486145155725,0.17195486145155725,0.17195486145155725,26107321339.172913,1988978371.391877,-0.05687326982885202,0.7662035233454629,0.0,0.010063083122904465,0.010063083122904465,0.010063083122904465,0.006222357952156163,0.04808232755800466
Dogecoin,2025-11-13 00:00:00,0.16994324383769366,0.16994324383769366,0.16994324383769366,0.16994324383769366,25773145509.49191,1713240661.560612,-0.01176748742219208,0.7548150787082311,0.0,0.002011617613863592,0.002011617613863592,0.002011617613863592,0.006265530267699183,0.04828952301145439
Dogecoin,2025-11-14 00:00:00,0.16419843945294735,0.16419843945294735,0.16419843945294735,0.16419843945294735,24989238193.576595,2562744822.687431,-0.0343888284958783,0.7495423358694109,0.0,0.00574480438474631,0.00574480438474631,0.00574480438474631,0.005983707122650879,0.04785056078687885
Dogecoin,2025-11-15 00:00:00,0.15788017890783018,0.15788017890783018,0.15788017890783018,0.15788017890783018,24008527946.64763,2934556865.1146245,-0.039239309049834664,0.747585184031387,0.0,0.006318260545117166,0.006318260545117166,0.006318260545117166,0.00616408654465622,0.047746348291001946
Dogecoin,2025-11-16 00:00:00,0.16317232050926925,0.16317232050926925,0.16317232050926925,0.16317232050926925,24765800250.47409,1223449546.6316926,0.03297043944019126,0.7499182054466836,0.0,0.005292141601439065,0.005292141601439065,0.005292141601439065,0.006484063654943354,0.04774711953966673
Dogecoin,2025-11-17 00:00:00,0.158885342685653,0.158885342685653,0.158885342685653,0.158885342685653,24118731180.68003,1692258688.5815175,-0.026623996515842522,0.7525090969884786,0.0,0.004286977823616256,0.004286977823616256,0.004286977823616256,0.0067267168403189566,0.04781494338834381
Dogecoin,2025-11-18 00:00:00,0.1517259112655674,0.1517259112655674,0.1517259112655674,0.1517259112655674,23031169353.10367,2717616379.7304535,-0.04610714916877187,0.7577665081263669,0.0,0.007159431420085599,0.007159431420085599,0.007159431420085599,0.005860086197470639,0.04763754189300781
Dogecoin,2025-11-19 00:00:00,0.16157155927313305,0.16157155927313305,0.16157155927313305,0.16157155927313305,24521371650.922966,2393557029.342254,0.06287245826290973,0.7866601496289886,0.0,0.009845648007565655,0.009845648007565655,0.009845648007565655,0.0062627675288345775,0.04779067191745599
Dogecoin,2025-11-20 00:00:00,0.15417594591610392,0.15417594591610392,0.15417594591610392,0.15417594591610392,23389140168.370922,2189972407.907937,-0.04685367980205884,0.7910665081899068,0.0,0.007395613357029124,0.007395613357029124,0.007395613357029124,0.006470776451566254,0.04853380004997144
Dogecoin,2025-11-21 00:00:00,0.14936991802723154,0.14936991802723154,0.14936991802723154,0.14936991802723154,22733496999.72067,2468814238.2201114,-0.03166855566711155,0.7923835623581231,0.0,0.004806027888872383,0.004806027888872383,0.004806027888872383,0.0063721282010758,0.0483742243794352
Dogecoin,2025-11-22 00:00:00,0.14013650514225232,0.14013650514225232,0.14013650514225232,0.14013650514225232,21288544527.96837,3589044220.798609,-0.06380891623188176,0.8140085056350679,0.0,0.009233412884979225,0.009233412884979225,0.009233412884979225,0.0057598007286540215,0.04804791948468341
Dogecoin,2025-11-23 00:00:00,0.14033744565020795,0.14033744565020795,0.14033744565020795,0.14033744565020795,21314789548.66435,1492192275.7281125,0.0014328642055145865,0.8054382066056376,0.0,0.00020094050795563256,0.00020094050795563256,0.00020094050795563256,0.0055796972091715575,0.04843320950969957
Dogecoin,2025-11-24 00:00:00,0.14503697936177498,0.14503697936177498,0.14503697936177498,0.14503697936177498,22053236403.160934,1306921819.1593063,0.03293889148149599,0.815234435849616,0.0,0.004699533711567033,0.004699533711567033,0.004699533711567033,0.005713299103018313,0.047943391150249086
Dogecoin,2025-11-25 00:00:00,0.15186545225017462,0.15186545225017462,0.15186545225017462,0.15186545225017462,23089427379.15303,1856045680.0088677,0.04600620628906329,0.8385179358032613,0.0,0.006828472888399634,0.006828472888399634,0.006828472888399634,0.005991854697010081,0.047939181611636766
Dogecoin,2025-11-26 00:00:00,0.153133415915494,0.153133415915494,0.153133415915494,0.153133415915494,23270745093.40436,1547034401.0443873,0.008314594593262397,0.8177050415873373,0.0,0.0012679636653193938,0.0012679636653193938,0.0012679636653193938,0.005363631878611148,0.04819122782197502
Dogecoin,2025-11-27 00:00:00,0.15477076595978345,0.15477076595978345,0.15477076595978345,0.15477076595978345,23508484016.77175,1513151991.0229554,0.010635552062687105,0.8185388277446903,0.0,0.0016373500442894429,0.0016373500442894429,0.0016373500442894429,0.005336898480784423,0.047818589910337356
Dogecoin,2025-11-28 00:00:00,0.15276775634393502,0.15276775634393502,0.15276775634393502,0.15276775634393502,23203200520.3155,920734455.2144679,-0.013026257158832204,0.8134949138191985,0.0,0.002003009615848428,0.002003009615848428,0.002003009615848428,0.005069627425863145,0.04759508946774676
Dogecoin,2025-11-29 00:00:00,0.15031711838482992,0.15031711838482992,0.15031711838482992,0.15031711838482992,22842767964.213512,1272576836.807874,-0.016171650723926595,0.8139975442164378,0.0,0.0024506379591051064,0.0024506379591051064,0.0024506379591051064,0.004793368669719427,0.04740988591733472
Dogecoin,2025-11-30 00:00:00,0.14857021850589083,0.14857021850589083,0.14857021850589083,0.14857021850589083,22577795232.48095,653723151.0664574,-0.011689486674343726,0.7989293930255779,0.0,0.0017468998789390844,0.0017468998789390844,0.0017468998789390844,0.004540137118112285,0.04730470529792301
Dogecoin,2025-12-01 00:00:00,0.1466972817557756,0.1466972817557756,0.1466972817557756,0.1466972817557756,22324219999.010845,721432628.5486178,-0.01268654266993148,0.7929516687765567,0.0,0.0018729367501152394,0.0018729367501152394,0.0018729367501152394,0.004367705612862213,0.047220447312097666
Dogecoin,2025-12-02 00:00:00,0.13577829077263187,0.13577829077263187,0.13577829077263187,0.13577829077263187,20658116371.75227,1969111942.4169123,-0.07734781512242662,0.8274014566192952,0.0,0.010918990983143723,0.010918990983143723,0.010918990983143723,0.004636245581652079,0.04716983880648604
Dogecoin,2025-12-02 12:08:25,0.13715517621500067,0.13715517621500067,0.13715517621500067,0.13715517621500067,20824537235.285507,1308005374.970948,0.010089617357426995,0.8303634368250999,0.0,0.0013768854423688026,0.0013768854423688026,0.0013768854423688026,0.004031333969852303,0.04826628710547992
